user_id,gender_id,profession_id,country_id,language_id,education_id,created_at
8364,1,6,236,1,5,"November 6, 2020, 11:32 PM"
8365,2,5,236,1,4,"November 6, 2020, 11:39 PM"
8366,1,12,236,1,3,"November 6, 2020, 11:40 PM"
8367,1,12,236,1,3,"November 6, 2020, 11:41 PM"
8368,1,11,110,1,6,"November 6, 2020, 11:42 PM"
8369,1,12,236,1,2,"November 6, 2020, 11:44 PM"
8370,1,12,236,1,3,"November 6, 2020, 11:56 PM"
8371,1,11,112,1,4,"November 6, 2020, 11:56 PM"
8372,1,12,236,1,1,"November 7, 2020, 12:00 AM"
8373,1,8,40,1,3,"November 7, 2020, 12:05 AM"
8374,1,11,157,1,4,"November 7, 2020, 12:08 AM"
8375,1,12,215,1,1,"November 7, 2020, 12:12 AM"
8376,1,11,54,1,3,"November 7, 2020, 12:18 AM"
8377,4,12,236,1,1,"November 7, 2020, 12:21 AM"
8378,1,12,236,1,3,"November 7, 2020, 12:37 AM"
8379,1,10,236,2,3,"November 7, 2020, 12:40 AM"
8380,1,6,40,1,4,"November 7, 2020, 12:46 AM"
8381,4,12,14,1,4,"November 7, 2020, 12:50 AM"
8382,2,5,236,1,3,"November 7, 2020, 12:51 AM"
8383,1,12,236,1,2,"November 7, 2020, 12:55 AM"
8384,1,12,236,1,3,"November 7, 2020, 1:01 AM"
8385,1,8,83,1,5,"November 7, 2020, 1:02 AM"
8386,1,3,28,1,4,"November 7, 2020, 1:16 AM"
8387,1,12,236,1,1,"November 7, 2020, 1:17 AM"
8388,1,12,236,1,1,"November 7, 2020, 1:17 AM"
8389,1,12,236,1,3,"November 7, 2020, 1:27 AM"
8390,1,12,109,1,1,"November 7, 2020, 1:35 AM"
8391,1,11,157,1,4,"November 7, 2020, 1:37 AM"
8392,1,3,236,1,2,"November 7, 2020, 1:42 AM"
8393,1,3,236,1,1,"November 7, 2020, 2:16 AM"
8394,1,2,236,1,1,"November 7, 2020, 2:16 AM"
8395,1,10,236,1,6,"November 7, 2020, 2:19 AM"
8396,1,12,236,1,3,"November 7, 2020, 2:25 AM"
8397,4,7,236,1,4,"November 7, 2020, 2:28 AM"
8398,1,12,236,1,1,"November 7, 2020, 2:57 AM"
8399,4,11,40,1,3,"November 7, 2020, 3:04 AM"
8400,4,12,236,1,3,"November 7, 2020, 3:07 AM"
8401,1,11,177,1,3,"November 7, 2020, 3:08 AM"
8402,1,12,236,1,4,"November 7, 2020, 3:12 AM"
8403,1,12,236,1,4,"November 7, 2020, 3:16 AM"
8404,3,5,236,1,4,"November 7, 2020, 3:20 AM"
8405,1,12,236,1,2,"November 7, 2020, 3:22 AM"
8406,1,1,236,1,4,"November 7, 2020, 3:32 AM"
8407,1,4,236,1,4,"November 7, 2020, 3:42 AM"
8408,1,4,100,1,5,"November 7, 2020, 3:45 AM"
8409,1,9,236,1,1,"November 7, 2020, 3:49 AM"
8410,1,10,234,1,5,"November 7, 2020, 4:02 AM"
8411,1,12,236,1,1,"November 7, 2020, 4:06 AM"
8412,1,11,236,1,4,"November 7, 2020, 4:07 AM"
8413,1,5,236,1,6,"November 7, 2020, 4:08 AM"
8414,1,12,14,1,1,"November 7, 2020, 4:09 AM"
8415,1,11,40,1,4,"November 7, 2020, 4:19 AM"
8416,2,7,236,1,3,"November 7, 2020, 4:19 AM"
8417,3,12,236,1,2,"November 7, 2020, 4:20 AM"
8418,1,3,112,1,1,"November 7, 2020, 4:22 AM"
8419,1,2,215,1,6,"November 7, 2020, 4:23 AM"
8420,1,3,49,1,4,"November 7, 2020, 4:31 AM"
8421,2,12,236,1,2,"November 7, 2020, 4:32 AM"
8422,2,1,236,1,4,"November 7, 2020, 4:35 AM"
8423,1,12,236,1,3,"November 7, 2020, 4:42 AM"
8424,4,12,236,1,6,"November 7, 2020, 4:45 AM"
8425,1,10,236,1,6,"November 7, 2020, 4:48 AM"
8426,1,2,236,1,5,"November 7, 2020, 4:58 AM"
8427,1,12,236,1,2,"November 7, 2020, 5:00 AM"
8428,2,12,236,1,1,"November 7, 2020, 5:11 AM"
8429,1,12,236,1,1,"November 7, 2020, 5:13 AM"
8430,1,1,119,1,4,"November 7, 2020, 5:13 AM"
8431,1,11,40,1,4,"November 7, 2020, 5:34 AM"
8432,4,2,236,1,1,"November 7, 2020, 5:36 AM"
8433,1,1,236,1,2,"November 7, 2020, 5:37 AM"
8434,1,7,14,1,5,"November 7, 2020, 5:45 AM"
8435,1,11,14,1,3,"November 7, 2020, 5:49 AM"
8436,1,3,179,1,3,"November 7, 2020, 5:54 AM"
8437,4,12,236,1,6,"November 7, 2020, 6:15 AM"
8438,1,1,119,1,1,"November 7, 2020, 6:25 AM"
8439,4,12,236,1,1,"November 7, 2020, 6:55 AM"
8440,1,1,40,1,3,"November 7, 2020, 7:01 AM"
8441,1,10,242,1,4,"November 7, 2020, 7:02 AM"
8442,1,7,14,1,4,"November 7, 2020, 7:21 AM"
8443,1,12,215,1,1,"November 7, 2020, 7:24 AM"
8444,1,11,236,1,4,"November 7, 2020, 7:25 AM"
8445,1,3,228,1,4,"November 7, 2020, 7:34 AM"
8446,1,1,235,1,3,"November 7, 2020, 7:41 AM"
8447,1,12,14,1,3,"November 7, 2020, 7:51 AM"
8448,1,11,215,1,4,"November 7, 2020, 7:59 AM"
8449,1,12,14,1,3,"November 7, 2020, 8:09 AM"
8450,2,12,103,1,3,"November 7, 2020, 8:12 AM"
8451,1,12,119,1,4,"November 7, 2020, 8:18 AM"
8452,1,8,112,2,5,"November 7, 2020, 8:30 AM"
8453,1,3,14,1,4,"November 7, 2020, 8:36 AM"
8454,1,12,235,1,3,"November 7, 2020, 8:56 AM"
8455,1,12,14,1,3,"November 7, 2020, 9:06 AM"
8456,1,11,236,1,3,"November 7, 2020, 9:10 AM"
8457,1,3,218,2,5,"November 7, 2020, 9:34 AM"
8458,1,12,235,1,2,"November 7, 2020, 9:45 AM"
8459,1,12,235,1,3,"November 7, 2020, 9:54 AM"
8460,1,12,236,1,1,"November 7, 2020, 9:57 AM"
8461,1,3,177,1,5,"November 7, 2020, 10:02 AM"
8462,1,7,14,1,2,"November 7, 2020, 10:04 AM"
8463,4,11,177,1,6,"November 7, 2020, 10:06 AM"
8464,1,11,177,1,5,"November 7, 2020, 10:14 AM"
8465,1,3,200,1,3,"November 7, 2020, 10:17 AM"
8466,1,12,235,1,3,"November 7, 2020, 10:34 AM"
8467,1,12,236,1,3,"November 7, 2020, 10:50 AM"
8468,1,2,177,1,1,"November 7, 2020, 10:50 AM"
8469,1,4,236,2,5,"November 7, 2020, 10:51 AM"
8470,1,12,235,1,3,"November 7, 2020, 11:20 AM"
8471,1,12,83,1,5,"November 7, 2020, 11:32 AM"
8472,1,7,14,1,2,"November 7, 2020, 11:40 AM"
8473,4,3,178,1,4,"November 7, 2020, 11:52 AM"
8474,1,3,178,1,4,"November 7, 2020, 12:01 PM"
8475,1,12,14,1,3,"November 7, 2020, 12:12 PM"
8476,1,11,60,1,5,"November 7, 2020, 12:31 PM"
8477,2,4,21,1,6,"November 7, 2020, 12:38 PM"
8478,1,12,235,1,3,"November 7, 2020, 12:51 PM"
8479,1,10,175,1,4,"November 7, 2020, 1:01 PM"
8480,1,11,236,1,3,"November 7, 2020, 1:17 PM"
8481,1,3,177,1,5,"November 7, 2020, 1:25 PM"
8482,1,3,60,1,3,"November 7, 2020, 1:28 PM"
8483,3,11,216,1,1,"November 7, 2020, 1:31 PM"
8484,4,8,235,1,4,"November 7, 2020, 1:32 PM"
8485,2,12,236,1,2,"November 7, 2020, 1:32 PM"
8486,1,11,235,1,4,"November 7, 2020, 1:56 PM"
8487,1,11,235,1,5,"November 7, 2020, 2:07 PM"
8488,1,12,235,1,3,"November 7, 2020, 2:33 PM"
8489,1,2,110,1,3,"November 7, 2020, 2:39 PM"
8490,1,12,76,1,4,"November 7, 2020, 2:46 PM"
8491,1,11,236,1,1,"November 7, 2020, 2:51 PM"
8492,1,11,82,1,5,"November 7, 2020, 2:59 PM"
8493,4,12,110,1,6,"November 7, 2020, 3:00 PM"
8494,1,7,235,1,5,"November 7, 2020, 3:06 PM"
8495,1,10,83,1,5,"November 7, 2020, 3:11 PM"
8496,2,12,236,1,1,"November 7, 2020, 3:12 PM"
8497,1,12,236,1,2,"November 7, 2020, 3:12 PM"
8498,1,3,76,1,4,"November 7, 2020, 3:16 PM"
8499,1,8,177,1,5,"November 7, 2020, 3:21 PM"
8500,1,12,236,1,1,"November 7, 2020, 3:39 PM"
8501,1,11,236,1,2,"November 7, 2020, 3:43 PM"
8502,1,11,22,1,3,"November 7, 2020, 4:02 PM"
8503,1,3,109,1,3,"November 7, 2020, 4:21 PM"
8504,1,12,76,1,1,"November 7, 2020, 4:24 PM"
8505,2,12,235,1,3,"November 7, 2020, 4:38 PM"
8506,3,3,76,1,5,"November 7, 2020, 4:42 PM"
8507,1,3,157,1,1,"November 7, 2020, 4:43 PM"
8508,1,8,61,1,2,"November 7, 2020, 4:53 PM"
8509,1,11,76,1,4,"November 7, 2020, 5:04 PM"
8510,1,12,236,1,3,"November 7, 2020, 5:06 PM"
8511,2,8,61,1,2,"November 7, 2020, 5:26 PM"
8512,1,12,236,1,3,"November 7, 2020, 5:26 PM"
8513,1,1,119,1,2,"November 7, 2020, 5:30 PM"
8514,4,12,21,1,6,"November 7, 2020, 5:36 PM"
8515,1,8,235,1,3,"November 7, 2020, 5:42 PM"
8516,1,11,236,1,4,"November 7, 2020, 5:48 PM"
8517,1,7,183,1,1,"November 7, 2020, 5:55 PM"
8518,1,7,107,1,5,"November 7, 2020, 5:56 PM"
8519,1,11,235,1,4,"November 7, 2020, 5:56 PM"
8520,1,12,235,1,3,"November 7, 2020, 5:56 PM"
8521,1,12,236,1,1,"November 7, 2020, 6:01 PM"
8522,4,12,83,1,1,"November 7, 2020, 6:10 PM"
8523,1,11,177,1,3,"November 7, 2020, 6:14 PM"
8524,1,12,236,1,5,"November 7, 2020, 6:18 PM"
8525,1,3,157,1,4,"November 7, 2020, 6:25 PM"
8526,1,2,235,1,5,"November 7, 2020, 6:40 PM"
8527,1,12,236,1,2,"November 7, 2020, 6:51 PM"
8528,2,12,236,1,4,"November 7, 2020, 6:53 PM"
8529,1,11,236,1,3,"November 7, 2020, 6:54 PM"
8530,1,12,236,1,1,"November 7, 2020, 6:55 PM"
8531,1,1,157,1,3,"November 7, 2020, 6:57 PM"
8532,1,10,76,1,5,"November 7, 2020, 6:59 PM"
8533,1,12,40,1,3,"November 7, 2020, 7:02 PM"
8534,1,1,11,1,5,"November 7, 2020, 7:08 PM"
8535,1,11,123,1,3,"November 7, 2020, 7:14 PM"
8536,1,11,109,1,4,"November 7, 2020, 7:56 PM"
8537,1,12,236,1,1,"November 7, 2020, 8:00 PM"
8538,1,4,236,1,4,"November 7, 2020, 8:12 PM"
8539,1,11,22,1,5,"November 7, 2020, 8:19 PM"
8540,1,2,236,1,4,"November 7, 2020, 8:23 PM"
8541,1,12,61,1,4,"November 7, 2020, 8:24 PM"
8542,2,5,236,1,4,"November 7, 2020, 8:39 PM"
8543,1,11,236,1,4,"November 7, 2020, 8:43 PM"
8544,1,12,216,1,5,"November 7, 2020, 9:06 PM"
8545,1,3,236,1,4,"November 7, 2020, 9:08 PM"
8546,1,12,236,1,2,"November 7, 2020, 9:08 PM"
8547,1,12,206,1,3,"November 7, 2020, 9:34 PM"
8548,1,2,236,1,1,"November 7, 2020, 9:57 PM"
8549,1,11,110,1,4,"November 7, 2020, 10:05 PM"
8550,1,3,40,1,3,"November 7, 2020, 10:17 PM"
8551,1,1,236,1,3,"November 7, 2020, 10:25 PM"
8552,1,3,61,1,5,"November 7, 2020, 10:26 PM"
8553,1,11,215,1,2,"November 7, 2020, 10:29 PM"
8554,1,2,,1,2,"November 7, 2020, 10:32 PM"
8555,1,12,236,1,3,"November 7, 2020, 10:36 PM"
8556,1,10,236,2,4,"November 7, 2020, 10:47 PM"
8557,1,2,236,1,5,"November 7, 2020, 10:51 PM"
8558,1,11,209,3,4,"November 7, 2020, 10:54 PM"
8559,1,12,236,1,1,"November 7, 2020, 11:05 PM"
8560,1,11,236,1,5,"November 7, 2020, 11:10 PM"
8561,1,3,236,1,4,"November 7, 2020, 11:14 PM"
8562,1,11,236,1,3,"November 7, 2020, 11:21 PM"
8563,1,2,236,1,4,"November 7, 2020, 11:24 PM"
8564,1,12,40,1,1,"November 7, 2020, 11:35 PM"
8565,1,12,112,1,1,"November 7, 2020, 11:39 PM"
8566,1,11,27,1,4,"November 7, 2020, 11:51 PM"
8567,1,11,235,1,3,"November 8, 2020, 12:08 AM"
8568,2,12,40,1,5,"November 8, 2020, 12:35 AM"
8569,1,3,235,1,2,"November 8, 2020, 12:40 AM"
8570,1,12,236,1,2,"November 8, 2020, 12:41 AM"
8571,3,11,76,1,3,"November 8, 2020, 12:45 AM"
8572,1,12,236,1,1,"November 8, 2020, 12:58 AM"
8573,1,11,236,1,5,"November 8, 2020, 12:59 AM"
8574,2,5,236,1,3,"November 8, 2020, 1:17 AM"
8575,1,3,119,1,1,"November 8, 2020, 1:28 AM"
8576,1,12,14,1,3,"November 8, 2020, 1:42 AM"
8577,1,3,14,1,5,"November 8, 2020, 2:04 AM"
8578,1,5,236,1,4,"November 8, 2020, 2:14 AM"
8579,2,7,236,1,3,"November 8, 2020, 2:18 AM"
8580,2,7,236,1,3,"November 8, 2020, 2:48 AM"
8581,4,8,40,1,4,"November 8, 2020, 2:51 AM"
8582,1,6,236,1,2,"November 8, 2020, 3:05 AM"
8583,1,11,235,1,3,"November 8, 2020, 3:07 AM"
8584,1,7,236,1,4,"November 8, 2020, 3:18 AM"
8585,1,12,236,1,2,"November 8, 2020, 3:21 AM"
8586,1,5,236,1,4,"November 8, 2020, 3:43 AM"
8587,1,11,46,2,5,"November 8, 2020, 4:05 AM"
8588,1,2,14,1,4,"November 8, 2020, 5:06 AM"
8589,1,3,112,5,5,"November 8, 2020, 5:29 AM"
8590,1,11,236,1,6,"November 8, 2020, 5:35 AM"
8591,1,12,236,1,2,"November 8, 2020, 5:40 AM"
8592,1,12,236,1,2,"November 8, 2020, 5:50 AM"
8593,1,12,166,1,2,"November 8, 2020, 6:04 AM"
8594,1,11,236,1,5,"November 8, 2020, 6:11 AM"
8595,1,12,14,1,4,"November 8, 2020, 6:47 AM"
8596,1,3,236,1,1,"November 8, 2020, 7:57 AM"
8597,1,12,61,1,3,"November 8, 2020, 9:03 AM"
8598,1,11,236,1,4,"November 8, 2020, 9:13 AM"
8599,1,2,236,1,3,"November 8, 2020, 9:31 AM"
8600,2,11,110,1,4,"November 8, 2020, 9:58 AM"
8601,4,5,14,1,4,"November 8, 2020, 10:13 AM"
8602,1,3,236,1,2,"November 8, 2020, 10:19 AM"
8603,1,2,119,1,2,"November 8, 2020, 10:43 AM"
8604,1,3,209,1,5,"November 8, 2020, 10:55 AM"
8605,2,12,83,1,5,"November 8, 2020, 11:08 AM"
8606,1,9,200,2,1,"November 8, 2020, 11:48 AM"
8607,1,3,83,1,3,"November 8, 2020, 12:02 PM"
8608,1,12,235,1,3,"November 8, 2020, 12:24 PM"
8609,4,12,157,1,1,"November 8, 2020, 12:48 PM"
8610,1,11,22,1,4,"November 8, 2020, 1:10 PM"
8611,1,2,235,1,3,"November 8, 2020, 1:51 PM"
8612,1,12,235,1,1,"November 8, 2020, 1:51 PM"
8613,2,8,157,1,4,"November 8, 2020, 3:00 PM"
8614,1,3,119,1,1,"November 8, 2020, 3:14 PM"
8615,1,8,175,1,4,"November 8, 2020, 3:21 PM"
8616,1,11,235,1,1,"November 8, 2020, 3:35 PM"
8617,1,11,235,1,3,"November 8, 2020, 3:50 PM"
8618,1,12,177,1,6,"November 8, 2020, 4:37 PM"
8619,1,12,83,1,1,"November 8, 2020, 4:39 PM"
8620,1,4,236,1,4,"November 8, 2020, 4:43 PM"
8621,1,7,76,1,5,"November 8, 2020, 4:56 PM"
8622,1,11,236,1,5,"November 8, 2020, 5:09 PM"
8623,4,10,45,1,4,"November 8, 2020, 5:32 PM"
8624,1,12,209,1,3,"November 8, 2020, 6:03 PM"
8625,1,12,235,1,4,"November 8, 2020, 6:07 PM"
8626,4,12,83,1,5,"November 8, 2020, 6:09 PM"
8627,4,12,112,1,1,"November 8, 2020, 6:12 PM"
8628,2,12,22,1,3,"November 8, 2020, 6:16 PM"
8629,1,3,83,1,3,"November 8, 2020, 6:35 PM"
8630,1,12,235,1,3,"November 8, 2020, 6:36 PM"
8631,2,2,83,1,3,"November 8, 2020, 7:03 PM"
8632,3,12,236,1,1,"November 8, 2020, 7:12 PM"
8633,1,2,157,1,1,"November 8, 2020, 8:10 PM"
8634,1,4,236,1,4,"November 8, 2020, 8:15 PM"
8635,2,6,101,1,3,"November 8, 2020, 8:17 PM"
8636,1,11,209,1,4,"November 8, 2020, 8:18 PM"
8637,4,12,107,1,4,"November 8, 2020, 8:21 PM"
8638,1,10,76,1,4,"November 8, 2020, 8:26 PM"
8639,1,5,236,1,6,"November 8, 2020, 8:31 PM"
8640,1,12,236,1,2,"November 8, 2020, 8:39 PM"
8641,1,12,144,1,3,"November 8, 2020, 8:47 PM"
8642,4,7,236,1,6,"November 8, 2020, 8:54 PM"
8643,1,6,40,1,5,"November 8, 2020, 9:23 PM"
8644,1,12,83,1,3,"November 8, 2020, 9:24 PM"
8645,1,12,235,1,4,"November 8, 2020, 9:45 PM"
8646,1,11,109,1,4,"November 8, 2020, 10:14 PM"
8647,1,3,107,1,4,"November 8, 2020, 10:21 PM"
8648,4,12,235,1,3,"November 8, 2020, 10:34 PM"
8649,2,1,236,1,4,"November 8, 2020, 10:50 PM"
8650,1,12,235,1,1,"November 8, 2020, 10:53 PM"
8651,2,3,40,1,4,"November 9, 2020, 12:18 AM"
8652,1,3,236,1,2,"November 9, 2020, 12:32 AM"
8653,1,11,40,1,3,"November 9, 2020, 12:51 AM"
8654,1,12,236,1,2,"November 9, 2020, 1:26 AM"
8655,1,12,236,1,4,"November 9, 2020, 1:29 AM"
8656,1,12,236,1,3,"November 9, 2020, 1:29 AM"
8657,1,12,236,1,1,"November 9, 2020, 1:38 AM"
8658,1,12,236,1,3,"November 9, 2020, 1:39 AM"
8659,1,3,236,1,5,"November 9, 2020, 2:04 AM"
8660,1,12,40,1,1,"November 9, 2020, 2:06 AM"
8661,1,12,236,1,2,"November 9, 2020, 2:40 AM"
8662,1,12,236,1,2,"November 9, 2020, 3:02 AM"
8663,1,12,235,1,3,"November 9, 2020, 3:03 AM"
8664,1,3,236,1,3,"November 9, 2020, 3:15 AM"
8665,1,1,236,1,2,"November 9, 2020, 3:24 AM"
8666,1,3,40,1,5,"November 9, 2020, 3:32 AM"
8667,1,12,236,1,4,"November 9, 2020, 3:43 AM"
8668,1,8,236,1,4,"November 9, 2020, 4:08 AM"
8669,1,3,221,1,4,"November 9, 2020, 4:39 AM"
8670,1,1,236,1,1,"November 9, 2020, 5:04 AM"
8671,4,12,236,1,1,"November 9, 2020, 5:04 AM"
8672,3,12,119,1,4,"November 9, 2020, 5:16 AM"
8673,1,12,236,1,3,"November 9, 2020, 5:21 AM"
8674,1,3,236,1,3,"November 9, 2020, 5:34 AM"
8675,2,1,236,1,4,"November 9, 2020, 6:24 AM"
8676,4,12,14,1,4,"November 9, 2020, 7:49 AM"
8677,1,11,236,1,3,"November 9, 2020, 8:28 AM"
8678,1,12,235,1,1,"November 9, 2020, 10:03 AM"
8679,1,3,110,1,3,"November 9, 2020, 10:05 AM"
8680,1,1,236,1,3,"November 9, 2020, 10:23 AM"
8681,1,11,236,1,3,"November 9, 2020, 11:38 AM"
8682,1,11,236,1,4,"November 9, 2020, 12:39 PM"
8683,1,11,175,1,4,"November 9, 2020, 12:40 PM"
8684,1,11,235,1,5,"November 9, 2020, 12:46 PM"
8685,1,12,236,1,3,"November 9, 2020, 2:07 PM"
8686,1,3,138,1,5,"November 9, 2020, 2:58 PM"
8687,1,12,110,1,4,"November 9, 2020, 3:03 PM"
8688,1,9,177,1,6,"November 9, 2020, 3:07 PM"
8689,1,11,235,1,3,"November 9, 2020, 3:45 PM"
8690,2,12,157,1,2,"November 9, 2020, 3:50 PM"
8691,1,5,112,1,6,"November 9, 2020, 4:04 PM"
8692,1,3,235,1,3,"November 9, 2020, 4:07 PM"
8693,1,7,157,1,5,"November 9, 2020, 4:43 PM"
8694,2,5,157,1,5,"November 9, 2020, 5:38 PM"
8695,1,11,236,1,4,"November 9, 2020, 5:49 PM"
8696,1,12,236,1,1,"November 9, 2020, 5:55 PM"
8697,2,12,83,1,6,"November 9, 2020, 6:13 PM"
8698,2,12,110,1,3,"November 9, 2020, 6:26 PM"
8699,1,2,235,1,4,"November 9, 2020, 7:29 PM"
8700,1,12,236,1,2,"November 9, 2020, 7:38 PM"
8701,1,12,235,1,1,"November 9, 2020, 7:57 PM"
8702,2,2,60,1,2,"November 9, 2020, 8:20 PM"
8703,1,8,177,1,5,"November 9, 2020, 8:48 PM"
8704,1,12,75,1,3,"November 9, 2020, 8:49 PM"
8705,1,11,83,1,5,"November 9, 2020, 9:07 PM"
8706,1,11,236,1,2,"November 9, 2020, 9:21 PM"
8707,1,12,40,1,3,"November 9, 2020, 9:25 PM"
8708,4,12,236,1,2,"November 9, 2020, 10:15 PM"
8709,1,1,236,1,3,"November 9, 2020, 10:28 PM"
8710,1,3,110,1,5,"November 9, 2020, 10:46 PM"
8711,1,11,236,1,1,"November 9, 2020, 11:17 PM"
8712,1,11,236,1,4,"November 9, 2020, 11:25 PM"
8713,1,11,40,1,4,"November 9, 2020, 11:54 PM"
8714,1,12,236,1,3,"November 10, 2020, 12:45 AM"
8715,1,12,236,1,2,"November 10, 2020, 12:45 AM"
8716,2,12,236,1,1,"November 10, 2020, 1:12 AM"
8717,2,12,236,1,2,"November 10, 2020, 2:27 AM"
8718,1,11,236,1,4,"November 10, 2020, 2:32 AM"
8719,1,10,236,1,5,"November 10, 2020, 2:50 AM"
8720,1,11,144,1,5,"November 10, 2020, 3:51 AM"
8721,1,12,236,1,3,"November 10, 2020, 4:10 AM"
8722,1,12,236,1,2,"November 10, 2020, 5:41 AM"
8723,1,11,236,1,4,"November 10, 2020, 5:47 AM"
8724,1,11,236,1,5,"November 10, 2020, 5:53 AM"
8725,1,5,40,1,3,"November 10, 2020, 5:58 AM"
8726,1,11,236,1,5,"November 10, 2020, 6:04 AM"
8727,1,12,236,1,3,"November 10, 2020, 6:13 AM"
8728,1,8,112,1,1,"November 10, 2020, 6:55 AM"
8729,3,11,22,1,3,"November 10, 2020, 9:11 AM"
8730,2,1,76,1,3,"November 10, 2020, 11:46 AM"
8731,1,11,40,1,4,"November 10, 2020, 1:16 PM"
8732,1,1,14,1,4,"November 10, 2020, 1:20 PM"
8733,1,11,22,1,4,"November 10, 2020, 2:05 PM"
8734,1,3,112,1,1,"November 10, 2020, 2:33 PM"
8735,2,12,235,1,1,"November 10, 2020, 3:09 PM"
8736,1,12,157,1,3,"November 10, 2020, 3:13 PM"
8737,1,9,77,1,4,"November 10, 2020, 3:14 PM"
8738,1,12,235,1,1,"November 10, 2020, 4:22 PM"
8739,1,11,112,2,4,"November 10, 2020, 4:25 PM"
8740,1,3,83,1,4,"November 10, 2020, 5:32 PM"
8741,3,1,236,1,6,"November 10, 2020, 5:49 PM"
8742,1,12,216,1,3,"November 10, 2020, 6:08 PM"
8743,1,2,236,1,4,"November 10, 2020, 6:15 PM"
8744,1,12,76,1,1,"November 10, 2020, 6:23 PM"
8745,1,12,40,1,2,"November 10, 2020, 6:28 PM"
8746,1,5,40,1,6,"November 10, 2020, 6:28 PM"
8747,2,12,216,1,2,"November 10, 2020, 6:46 PM"
8748,1,10,209,1,2,"November 10, 2020, 7:16 PM"
8749,1,12,236,1,3,"November 10, 2020, 7:46 PM"
8750,2,12,40,1,4,"November 10, 2020, 8:18 PM"
8751,1,12,236,1,2,"November 10, 2020, 8:26 PM"
8752,1,1,70,1,1,"November 10, 2020, 9:10 PM"
8753,1,11,129,1,4,"November 10, 2020, 9:37 PM"
8754,1,11,235,1,3,"November 10, 2020, 9:40 PM"
8755,1,2,236,1,1,"November 10, 2020, 9:52 PM"
8756,4,11,209,1,4,"November 10, 2020, 10:11 PM"
8757,1,11,236,1,4,"November 10, 2020, 10:21 PM"
8758,1,12,215,1,2,"November 10, 2020, 11:30 PM"
8759,1,1,110,1,4,"November 10, 2020, 11:45 PM"
8760,1,12,236,1,4,"November 10, 2020, 11:47 PM"
8761,1,8,236,1,3,"November 11, 2020, 12:25 AM"
8762,2,1,236,1,4,"November 11, 2020, 12:26 AM"
8763,1,5,236,1,6,"November 11, 2020, 5:02 AM"
8764,1,12,40,1,3,"November 11, 2020, 5:50 AM"
8765,3,11,100,1,4,"November 11, 2020, 8:12 AM"
8766,1,5,110,1,6,"November 11, 2020, 9:00 AM"
8767,1,12,206,1,2,"November 11, 2020, 9:47 AM"
8768,1,11,215,1,3,"November 11, 2020, 9:59 AM"
8769,1,12,76,1,2,"November 11, 2020, 10:07 AM"
8770,1,12,22,1,3,"November 11, 2020, 10:14 AM"
8771,1,11,202,1,5,"November 11, 2020, 10:37 AM"
8772,1,12,215,1,3,"November 11, 2020, 10:53 AM"
8773,1,11,177,1,5,"November 11, 2020, 10:57 AM"
8774,1,12,177,1,5,"November 11, 2020, 12:05 PM"
8775,1,11,114,1,5,"November 11, 2020, 12:14 PM"
8776,1,12,236,1,3,"November 11, 2020, 12:22 PM"
8777,1,12,236,1,2,"November 11, 2020, 12:22 PM"
8778,1,12,236,1,1,"November 11, 2020, 12:48 PM"
8779,2,2,235,1,1,"November 11, 2020, 1:21 PM"
8780,2,2,235,1,2,"November 11, 2020, 1:38 PM"
8781,1,1,32,1,3,"November 11, 2020, 2:06 PM"
8782,1,12,235,1,1,"November 11, 2020, 2:37 PM"
8783,2,5,236,1,3,"November 11, 2020, 3:27 PM"
8784,1,11,83,1,4,"November 11, 2020, 4:15 PM"
8785,1,5,235,1,4,"November 11, 2020, 4:17 PM"
8786,1,2,40,1,5,"November 11, 2020, 4:26 PM"
8787,2,12,235,1,3,"November 11, 2020, 4:54 PM"
8788,1,2,75,1,2,"November 11, 2020, 4:58 PM"
8789,1,6,21,1,2,"November 11, 2020, 5:01 PM"
8790,2,12,183,1,3,"November 11, 2020, 5:19 PM"
8791,1,5,209,1,4,"November 11, 2020, 5:51 PM"
8792,1,3,235,1,3,"November 11, 2020, 5:57 PM"
8793,1,12,235,1,3,"November 11, 2020, 6:23 PM"
8794,4,12,236,1,3,"November 11, 2020, 6:29 PM"
8795,3,1,236,1,1,"November 11, 2020, 7:20 PM"
8796,1,11,76,1,3,"November 11, 2020, 7:25 PM"
8797,1,11,209,1,3,"November 11, 2020, 7:47 PM"
8798,1,11,236,1,2,"November 11, 2020, 8:06 PM"
8799,1,11,177,1,5,"November 11, 2020, 8:25 PM"
8800,2,12,236,1,4,"November 11, 2020, 8:31 PM"
8801,1,1,209,1,1,"November 11, 2020, 9:09 PM"
8802,1,11,60,1,4,"November 11, 2020, 9:19 PM"
8803,1,12,157,1,1,"November 11, 2020, 9:20 PM"
8804,1,6,235,1,4,"November 11, 2020, 9:28 PM"
8805,1,12,236,1,6,"November 11, 2020, 9:40 PM"
8806,1,12,236,1,2,"November 11, 2020, 9:47 PM"
8807,1,6,236,1,6,"November 11, 2020, 9:52 PM"
8808,2,10,235,1,4,"November 11, 2020, 10:04 PM"
8809,1,12,236,1,2,"November 11, 2020, 10:06 PM"
8810,1,1,110,1,3,"November 11, 2020, 10:13 PM"
8811,1,11,235,1,3,"November 11, 2020, 11:13 PM"
8812,1,12,83,1,2,"November 11, 2020, 11:28 PM"
8813,1,9,110,1,2,"November 11, 2020, 11:42 PM"
